6,166,6,79,4,2,16,18,47,,,,,
Pythium ultimum pop,,,k_f,g_f,d_ss,k_ss,d_f,k_ff,,,,,
sample,pop,Py28,,Py62,,Py69,,Py30,,Py55,,Py57,
28.13C,kalamazoo_fall-12,497,497,167,167,290,290,418,418,161,161,201,201
29.1A,kalamazoo_fall-12,501,501,167,170,284,284,418,424,161,167,195,195
29.1B,kalamazoo_fall-12,501,501,167,170,284,284,418,424,161,167,195,195
29.1 C,kalamazoo_fall-12,501,501,167,170,284,284,418,424,161,167,195,195
29.4A,kalamazoo_fall-12,497,497,167,167,290,290,418,418,161,161,201,201
29.4B,kalamazoo_fall-12,497,497,167,167,290,290,418,418,161,161,201,201
29.4C,kalamazoo_fall-12,497,497,167,167,290,290,418,418,161,161,201,201
29.9A,kalamazoo_fall-12,497,497,167,167,290,290,418,418,161,161,201,201
29.9B,kalamazoo_fall-12,497,497,167,167,290,290,418,418,161,161,201,201
29.9C,kalamazoo_fall-12,497,497,167,167,290,290,418,418,161,161,201,201
29.10A,kalamazoo_fall-12,501,501,167,170,290,284,418,424,161,167,0,0
29.10C,kalamazoo_fall-12,501,501,167,170,290,284,418,424,161,167,195,195
30.1 C,kalamazoo_fall-12,497,497,167,167,290,284,418,430,163,171,195,195
30.9A,kalamazoo_fall-12,497,497,167,167,290,284,418,430,163,171,195,195
30.9B,kalamazoo_fall-12,497,501,167,167,290,284,418,430,163,171,195,195
30.9C,kalamazoo_fall-12,497,497,167,167,290,284,418,430,163,171,195,195
30.10A,kalamazoo_fall-12,497,509,167,167,290,284,418,430,163,171,195,195
30.10B,kalamazoo_fall-12,497,509,167,167,290,284,418,430,163,171,195,195
30.10C,kalamazoo_fall-12,501,501,167,170,290,284,418,418,161,167,195,195
30.11B,kalamazoo_fall-12,501,501,167,170,290,284,418,418,161,167,195,195
30.11C,kalamazoo_fall-12,501,501,167,170,290,284,0,0,161,167,195,195
30.12B,kalamazoo_fall-12,497,501,167,167,290,284,418,430,163,171,195,195
30.12C,kalamazoo_fall-12,497,497,167,167,290,284,418,430,163,171,195,195
30.13A,kalamazoo_fall-12,501,501,167,170,290,284,418,418,161,167,195,195
30.13C,kalamazoo_fall-12,501,501,167,170,290,284,418,418,161,167,195,195
30.15A,kalamazoo_fall-12,497,509,167,167,290,284,418,430,163,171,195,195
30.15B,kalamazoo_fall-12,497,501,167,167,290,284,418,430,163,171,195,195
30.15C,kalamazoo_fall-12,497,509,167,167,290,284,418,430,163,171,195,195
30.16A,kalamazoo_fall-12,501,501,170,170,0,0,418,418,161,167,195,195
30.16C,kalamazoo_fall-12,501,501,167,170,290,284,418,418,161,167,195,195
30.18A,kalamazoo_fall-12,497,501,167,170,290,284,418,418,161,167,195,195
30.18B,kalamazoo_fall-12,497,501,167,170,290,284,0,0,0,0,0,0
30.18C,kalamazoo_fall-12,501,501,167,170,290,284,418,418,161,167,195,195
30.19A,kalamazoo_fall-12,497,509,167,167,290,284,418,430,163,171,195,195
30.19B,kalamazoo_fall-12,497,501,167,167,290,284,418,430,163,171,195,195
30.19C,kalamazoo_fall-12,497,509,167,167,290,284,418,430,163,171,195,195
30.23A,kalamazoo_fall-12,497,501,167,170,290,284,418,424,161,161,195,201
30.23B,kalamazoo_fall-12,497,501,167,170,290,284,418,424,161,161,195,201
30.23C,kalamazoo_fall-12,497,501,167,170,290,284,418,424,161,161,195,201
30.24A,kalamazoo_fall-12,499,503,167,167,290,284,418,430,163,171,195,195
30.24B,kalamazoo_fall-12,499,511,167,167,290,284,418,430,163,171,195,195
30.24C,kalamazoo_fall-12,499,511,167,167,290,284,418,430,163,171,195,195
